,author,text,line,expected,result
146,callimachus,hymn,ἀλλὰ καὶ ἀρχαίων εὖτ ἐπὶ Θεσπιέωνἢ ᾿πὶ Κορωνείας ἢ εἰς Ἁλίαρτον ἐλαύνοιἵππως Βοιωτῶν ἔργα διερχομέναἢ ᾿πὶ Κορωνείας  ἵνα οἱ τεθυωμένον ἄλσοςκαὶ βωμοὶ ποταμῷ κεῖντ ἐπὶ Κωραλίῳ,8,3
147,callimachus,hymn,πολλὰ δὲ Βοιωτοῖσι θεοπρόπα πολλὰ δὲ Κάδμῳχρησεῖ καὶ μεγάλοις ὕστερα Λαβδακίδαις,8,2
148,callimachus,hymn,τί τοι θυμῆρες ἀκοῦσαι,8,5
149,callimachus,hymn,φεῦγε δ ὅλη Πελοπηὶς ὅση παρακέκλιται Ἰσθμῷἔμπλην Αἰγιαλοῦ τε καὶ Ἄργεος,8,5
150,callimachus,hymn,ἀλλ ὅτ Ἀχαιιάδες μιν ἀπηρνήσαντο πόληεςἐρχομένην Ἑλίκη τε Ποσειδάωνος ἑταίρηΒοῦρά τε Δεξαμενοῖο βοόστασις Οἰκιάδαοἂψ δ ἐπὶ Θεσσαλίην πόδας ἔτρεπε φεῦγε δ Ἄναυροςκαὶ μεγάλη Λάρισα καὶ αἱ Χειρωνίδες ἄκραιφεῦγε δὲ καὶ Πηνειὸς ἑλισσόμενος διὰ Τεμπέων,8,5
151,callimachus,hymn,τὴν δ ἄρα καὶ Πηνειὸς ἀμείβετο δάκρυα λείβωνΛητοῖ Ἀναγκαίη μεγάλη θεός,8,5
152,callimachus,hymn,δὴ τότε καὶ στεφάνοισι βαρύνεται ἱρὸν ἄγαλμα p,8,0
153,callimachus,hymn,εἶπεν ὁ παῖς Νέμεσις δὲ κακὰν ἐγράψατο φωνάν,8,2
154,callimachus,hymn,ἴθματα μὲν χέρσω κεφαλὰ δέ οἱ ἅψατ Ὀλύμπω,8,5
155,callimachus,hymn,ὡς δὲ Μίμαντι χιών ὡς ἀελίῳ ἔνι πλαγγών p,8,0
156,callimachus,hymn,νῦν δὲ κακὰ βούβρωστις ἐν ὀφθαλμοῖσι κάθηται,8,5
157,callimachus,hymn,ἐν δοιῇ μάλα θυμός ἐπεὶ γένος ἀμφήριστον,8,5
158,callimachus,hymn,καλὰ μὲν ἠέξευ καλὰ δ ἔτραφες οὐράνιε Ζεῦὀξὺ δ ἀνήβησας ταχινοὶ δέ τοι ἦλθον ἴουλοι,8,5
159,callimachus,hymn,θήκαο δ οἰωνῶν μέγ ὑπείροχον ἀγγελιώτηνσῶν τεράων,8,5
160,callimachus,hymn,πᾶσι μέν οὐ μάλα δ ἶσον,8,5
161,herodotus,histories,οὕτω μὲν Ἰοῦν ἐς Αἴγυπτον ἀπικέσθαι λέγουσι Πέρσαι οὐκ ὡς Ἕλληνές καὶ τῶν ἀδικημάτων πρῶτον τοῦτο ἄρξαι,0,0
162,herodotus,histories,καταπλώσαντας γὰρ μακρῇ νηί ἐς Αἶαν τε τὴν Κολχίδα καὶ ἐπὶ Φᾶσιν ποταμόν ἐνθεῦτεν διαπρηξαμένους καὶ τἄλλα τῶν εἵνεκεν ἀπίκατο ἁρπάσαι τοῦ βασιλέος τὴν θυγατέρα Μηδείην,0,0
163,herodotus,histories,προτέρους γὰρ ἄρξαι στρατεύεσθαι ἐς τὴν Ἀσίην ἢ σφέας ἐς τὴν Εὐρώπην,0,0
164,herodotus,histories,περὶ δὲ τῆς Ἰοῦς οὐκ ὁμολογέουσι Πέρσῃσι οὕτω Φοίνικες,0,0
165,herodotus,histories,πρὸ δὲ τῆς Κροίσου ἀρχῆς πάντες Ἕλληνες ἦσαν ἐλεύθεροι,0,0
166,herodotus,histories,χρόνου δὲ οὐ πολλοῦ διελθόντος χρῆν γὰρ Κανδαύλῃ γενέσθαι κακῶς ἔλεγε πρὸς τὸν Γύγην τοιάδε,0,0
167,herodotus,histories,ἐπολέμησε Μιλησίοισι παραδεξάμενος τὸν πόλεμον παρὰ τοῦ πατρός,0,3
168,herodotus,histories,δῆλα γὰρ δὴ καὶ μὴ προακούσαντι ἰδόντι δέ ὅστις γε σύνεσιν ἔχει ὅτι Αἴγυπτος ἐς τὴν Ἕλληνες ναυτίλλονται ἐστὶ Αἰγυπτίοισι ἐπίκτητός τε γῆ καὶ δῶρον τοῦ ποταμοῦ καὶ τὰ κατύπερθε ἔτι τῆς λίμνης ταύτης μέχρι τριῶν ἡμερέων πλόου τῆς πέρι ἐκεῖνοι οὐδὲν ἔτι τοιόνδε ἔλεγον ἔστι δὲ ἕτερον τοιόνδε,0,0
169,herodotus,histories,ὅσοι μὲν γὰρ γεωπεῖναι εἰσὶ ἀνθρώπων ὀργυιῇσι μεμετρήκασι τὴν χώρην ὅσοι δὲ ἧσσον γεωπεῖναι σταδίοισι οἳ δὲ πολλὴν ἔχουσι παρασάγγῃσι οἳ δὲ ἄφθονον λίην σχοίνοισι,0,0
170,herodotus,histories,τὸ ὦν δὴ ἀπὸ Ἡλίου πόλιος οὐκέτι πολλὸν χωρίον ὡς εἶναι Αἰγύπτου ἀλλ ὅσον τε ἡμερέων τεσσέρων καὶ δέκα ἀναπλόου ἐστὶ στεινὴ Αἴγυπτος ἐοῦσα τῶν ὀρέων τῶν εἰρημένων τὸ μεταξὺ πεδιὰς μὲν γῆ στάδιοι δὲ μάλιστα ἐδόκεόν μοι εἶναι τῇ στεινότατον ἐστί διηκοσίων οὐ πλέους ἐκ τοῦ Ἀραβίου ὄρεος ἐς τὸ Λιβυκὸν καλεόμενον,0,0
171,herodotus,histories,τῶν ἐγὼ φράσαι ἔχω οὐνόματα καὶ ἄλλων καὶ οὐκ ἥκιστα Ἀχελῴου ὃς ῥέων δι Ἀκαρνανίης καὶ ἐξιεὶς ἐς θάλασσαν τῶν Ἐχινάδων νήσων τὰς ἡμισέας ἤδη ἤπειρον πεποίηκε,0,0
172,herodotus,histories,οὐδὲ ἔδει σφέας ἐς διάπειραν τῶν παιδίων ἰέναι τίνα γλῶσσαν πρώτην ἀπήσουσι,0,0
173,herodotus,histories,ἔστι δὲ καὶ ἕτερα διφάσια στόματα ἀπὸ τοῦ Σεβεννυτικοῦ ἀποσχισθέντα φέροντα ἐς θάλασσαν,0,0
174,herodotus,histories,ἕλκει γὰρ ἐπ ἑωυτὸν τὸ ὕδωρ ἑλκύσας δὲ ἀπωθέει ἐς τὰ ἄνω χωρία ὑπολαμβάνοντες δὲ οἱ ἄνεμοι καὶ διασκιδνάντες τήκουσι,0,0
175,herodotus,histories,πολλέων γὰρ αὐτὸν χιλιάδων ὀργυιέων πλεξάμενον κάλον κατεῖναι ταύτῃ καὶ οὐκ ἐξικέσθαι ἐς βυσσόν,0,0
176,herodotus,histories,ταύτῃ ὦν δεῖ τὸ πλοῖον διαδήσαντας ἀμφοτέρωθεν κατά περ βοῦν πορεύεσθαι,0,0
177,herodotus,histories,τὸ δὲ ἀπὸ τοῦδε οὐδεὶς ἔχει σαφέως φράσαι,0,0
178,herodotus,histories,ἀπικομένους δὲ τοὺς Νασαμῶνας καὶ εἰρωτωμένους εἴ τι ἔχουσι πλέον λέγειν περὶ τῶν ἐρήμων τῆς Λιβύης φάναι παρὰ σφίσι γενέσθαι ἀνδρῶν δυναστέων παῖδας ὑβριστάς τοὺς ἄλλα τε μηχανᾶσθαι ἀνδρωθέντας περισσὰ καὶ δὴ καὶ ἀποκληρῶσαι πέντε ἑωυτῶν ὀψομένους τὰ ἔρημα τῆς Λιβύης καὶ εἴ τι πλέον ἴδοιεν τῶν τὰ μακρότατα ἰδομένων,0,0
179,herodotus,histories,Νείλου μέν νυν πέρι τοσαῦτα εἰρήσθω,0,0
180,herodotus,histories,ἀσήμαντον δὲ θύσαντι θάνατος ἡ ζημίη ἐπικέεται,0,0
181,herodotus,histories,ταῦτα δὲ ποιήσαντες τὸ ἄλλο σῶμα τοῦ βοὸς πιμπλᾶσι ἄρτων καθαρῶν καὶ μέλιτος καὶ ἀσταφίδος καὶ σύκων καὶ λιβανωτοῦ καὶ σμύρνης καὶ τῶν ἄλλων θυωμάτων πλήσαντες δὲ τούτων καταγίζουσι ἔλαιον ἄφθονον καταχέοντες,0,0
182,herodotus,histories,κατὰ ταὐτὰ δὲ τοῖσι βουσὶ καὶ τἆλλα κτήνεα θάπτουσι ἀποθνήσκοντα,0,0
183,herodotus,histories,τέλος δέ ἐπείτε λιπαρέειν τὸν Ἡρακλέα τάδε τὸν Δία μηχανήσασθαι,0,0
184,herodotus,histories,ὅτι γὰρ δὴ μὴ Ποσειδέωνος καὶ Διοσκούρων ὡς καὶ πρότερόν μοι ταῦτα εἴρηται καὶ Ἥρης καὶ Ἱστίης καὶ Θέμιος καὶ Χαρίτων καὶ Νηρηίδων τῶν ἄλλων θεῶν Αἰγυπτίοισι αἰεί κοτε τὰ οὐνόματα ἐστὶ ἐν τῇ χώρῃ,0,0
185,herodotus,histories,πελειάδες δέ μοι δοκέουσι κληθῆναι πρὸς Δωδωναίων ἐπὶ τοῦδε αἱ γυναῖκες διότι βάρβαροι ἦσαν ἐδόκεον δέ σφι ὁμοίως ὄρνισι φθέγγεσθαι,0,0
186,herodotus,histories,οἳ δ ἂν μὴ ἔλθωσι τῶν Αἰγυπτίων ἐς τὴν πανήγυριν ταύτην φυλάσσοντες τὴν νύκτα τῆς θυσίης καίουσι καὶ αὐτοὶ πάντες τὰ λύχνα καὶ οὕτω οὐκ ἐν Σάι μούνῃ καίεται ἀλλὰ καὶ ἀνὰ πᾶσαν Αἴγυπτον,0,0
187,herodotus,histories,οὐ μέντοι οἵ γε Αἰγύπτιοι ἔφασαν ἀποθνήσκειν οὐδένα,0,2
188,herodotus,histories,κροκοδείλους δὲ Ἴωνες ὠνόμασαν εἰκάζοντες αὐτῶν τὰ εἴδεα τοῖσι παρὰ σφίσι γινομένοισι κροκοδείλοισι τοῖσι ἐν τῇσι αἱμασιῇσι,0,0
189,herodotus,histories,ἐγὼ μέν μιν οὐκ εἶδον εἰ μὴ ὅσον γραφῇ,0,0
190,herodotus,histories,φοιτᾶν δὲ τότε φασὶ ἐπεάν οἱ ἀποθάνῃ ὁ πατήρ,0,0
191,herodotus,histories,τόδε μέντοι ἄλλοισι Ἑλλήνων οὐδαμοῖσι συμφέρονται,0,0
192,herodotus,histories,ἐνδεδύκασι δὲ κιθῶνας λινέους περὶ τὰ σκέλεα θυσανωτούς τοὺς καλέουσι καλασίρις,0,0
193,herodotus,histories,οἱ μέν νυν ἄλλοι Αἰγύπτιοι οὕτω τοῦτο φυλάσσουσι ἔστι δὲ Χέμμις πόλις μεγάλη νομοῦ τοῦ Θηβαϊκοῦ ἐγγὺς Νέης πόλιος,0,0
194,herodotus,histories,ἔστι δὲ καὶ ἄλλα κρίνεα ῥόδοισι ἐμφερέα ἐν τῷ ποταμῷ γινόμενα καὶ ταῦτα ἐξ ὧν ὁ καρπὸς ἐν ἄλλῃ κάλυκι παραφυομένῃ ἐκ τῆς ῥίζης γίνεται κηρίῳ σφηκῶν ἰδέην ὁμοιότατον,0,0
195,herodotus,histories,τὴν δὲ βύβλον τὴν ἐπέτειον γινομένην ἐπεὰν ἀνασπάσωσι ἐκ τῶν ἑλέων τὰ μὲν ἄνω αὐτῆς ἀποτάμνοντες ἐς ἄλλο τι τρέπουσι τὸ δὲ κάτω λελειμμένον ὅσον τε ἐπὶ πῆχυν τρώγουσι καὶ πωλέουσι,0,0
196,herodotus,histories,οὗτοι γὰρ εἰσὶ οἱ περιταμνόμενοι ἀνθρώπων μοῦνοι καὶ οὗτοι Αἰγυπτίοισι φαίνονται ποιεῦντες κατὰ ταὐτά,0,0
197,herodotus,histories,αὐτῶν δὲ Αἰγυπτίων καὶ Αἰθιόπων οὐκ ἔχω εἰπεῖν ὁκότεροι παρὰ τῶν ἑτέρων ἐξέμαθον,0,0
198,herodotus,histories,τοῦτον δὴ τὸν Αἰγύπτιον Σέσωστριν ἀναχωρέοντα καὶ ἀνάγοντα πολλοὺς ἀνθρώπους τῶν ἐθνέων τῶν τὰς χώρας κατεστρέψατο ἔλεγον οἱ ἱρέες ἐπείτε ἐγίνετο ἀνακομιζόμενος ἐν Δάφνῃσι τῇσι Πηλουσίῃσι τὸν ἀδελφεὸν ἑωυτοῦ τῷ ἐπέτρεψε ὁ Σέσωστρις τὴν Αἴγυπτον τοῦτον ἐπὶ ξείνια αὐτὸν καλέσαντα καὶ πρὸς αὐτῷ τοὺς παῖδας περινῆσαι ἔξωθεν τὴν οἰκίην ὕλῃ περινήσαντα δὲ ὑποπρῆσαι,0,0
199,herodotus,histories,ταῦτα ποιῆσαι τὸν Σέσωστριν καὶ δύο μὲν τῶν παίδων κατακαῆναι τρόπῳ τοιούτῳ τοὺς δὲ λοιποὺς ἀποσωθῆναι ἅμα τῷ πατρί,0,3
200,herodotus,histories,κατανεῖμαι δὲ τὴν χώρην Αἰγυπτίοισι ἅπασι τοῦτον ἔλεγον τὸν βασιλέα κλῆρον ἴσον ἑκάστῳ τετράγωνον διδόντα καὶ ἀπὸ τούτου τὰς προσόδους ποιήσασθαι ἐπιτάξαντα ἀποφορὴν ἐπιτελέειν κατ ἐνιαυτόν,0,0
201,herodotus,histories,οὔκων δίκαιον εἶναι ἱστάναι ἔμπροσθε τῶν ἐκείνου ἀναθημάτων μὴ οὐκ ὑπερβαλλόμενον τοῖσι ἔργοισι,0,0
202,herodotus,histories,μετὰ δὲ ὁ Πρωτεὺς εἰρώτα αὐτὸν ὁκόθεν τὴν Ἑλένην λάβοι,0,0
203,herodotus,histories,παρὰ τοῦ σεωυτοῦ ξείνου τὴν γυναῖκα ἦλθες,0,0
204,herodotus,histories,ὅμηρος μέν νυν καὶ τὰ Κύπρια ἔπεα χαιρέτω,0,0
205,herodotus,histories,τὸν δέ ὡς πρόσω ἦν τῆς νυκτός τό τε σῶμα τοῦ ἀδελφεοῦ καταλῦσαι καὶ τῶν φυλάκων ἐπὶ λύμῃ πάντων ξυρῆσαι τὰς δεξιὰς παρηίδας ἐπιθέντα δὲ τὸν νέκυν ἐπὶ τοὺς ὄνους ἀπελαύνειν ἐπ οἴκου ἐπιτελέσαντα τῇ μητρὶ τὰ προσταχθέντα,0,0
206,herodotus,histories,ταύτης τε δὴ τὰ δέκα ἔτεα γενέσθαι καὶ τῶν ἐπὶ τοῦ λόφου ἐπ οὗ ἑστᾶσι αἱ πυραμίδες τῶν ὑπὸ γῆν οἰκημάτων τὰς ἐποιέετο θήκας ἑωυτῷ ἐν νήσῳ διώρυχα τοῦ Νείλου ἐσαγαγών,0,0
207,herodotus,histories,πλέθρα ἐούσης τετραγώνου καὶ ὕψος ἴσον λίθου δὲ ξεστοῦ τε καὶ ἁρμοσμένου τὰ μάλιστα,0,0
208,herodotus,histories,ἐς τοῦτο δὲ ἐλθεῖν Χέοπα κακότητος ὥστε χρημάτων δεόμενον τὴν θυγατέρα τὴν ἑωυτοῦ κατίσαντα ἐπ οἰκήματος προστάξαι πρήσσεσθαι ἀργύριον ὁκόσον δή τι,0,0
209,herodotus,histories,τὴν δὲ τά τε ὑπὸ τοῦ πατρὸς ταχθέντα πρήσσεσθαι ἰδίῃ δὲ καὶ αὐτὴν διανοηθῆναι μνημήιον καταλιπέσθαι καὶ τοῦ ἐσιόντος πρὸς αὐτὴν ἑκάστου δέεσθαι ὅκως ἂν αὐτῇ ἕνα λίθον ἐν τοῖσι ἔργοισι δωρέοιτο,0,0
210,herodotus,histories,δεῖν γὰρ Αἴγυπτον κακοῦσθαι ἐπ ἔτεα πεντήκοντά τε καὶ ἑκατόν καὶ τοὺς μὲν δύο τοὺς πρὸ ἐκείνου γενομένους βασιλέας μαθεῖν τοῦτο κεῖνον δὲ οὔ,0,0
211,herodotus,histories,μή με κατονοσθῇς πρὸς τὰς λιθίνας πυραμίδας,0,2
212,herodotus,histories,τὰ δὲ προπύλαια ὕψος μὲν δέκα ὀργυιέων ἐστί τύποισι δὲ ἑξαπήχεσι ἐσκευάδαται ἀξίοισι λόγου,0,0
213,herodotus,histories,κατὰ μὲν δὴ τὴν ἔσοδον ἐστρωμένη ἐστὶ ὁδὸς λίθου ἐπὶ σταδίους τρεῖς μάλιστά κῃ διὰ τῆς ἀγορῆς φέρουσα ἐς τὸ πρὸς ἠῶ εὖρος δὲ ὡς τεσσέρων πλέθρων,0,0
214,herodotus,histories,ταύτην τὴν νῆσον οὐδεὶς πρότερον ἐδυνάσθη Ἀμυρταίου ἐξευρεῖν ἀλλὰ ἔτεα ἐπὶ πλέω ἢ ἑπτακόσια οὐκ οἷοί τε ἦσαν αὐτὴν ἀνευρεῖν οἱ πρότεροι γενόμενοι βασιλέες Ἀμυρταίου,0,0
215,herodotus,histories,αὐτὸς γάρ οἱ πέμψειν τιμωρούς,0,5
216,herodotus,histories,ἐνθαῦτα ἀπικομένοισι τοῖσι ἐναντίοισι αὐτοῖσι ἐπιχυθέντας νυκτὸς μῦς ἀρουραίους κατὰ μὲν φαγεῖν τοὺς φαρετρεῶνας αὐτῶν κατὰ δὲ τὰ τόξα πρὸς δὲ τῶν ἀσπίδων τὰ ὄχανα ὥστε τῇ ὑστεραίῃ φευγόντων σφέων γυμνῶν πεσεῖν πολλούς,0,0
